QPS,Recall
108.461,0.9844
160.941,0.9823
166.531,0.9812
173.16,0.9801
181.173,0.9792
190.756,0.978
203.542,0.9763
220.78,0.9747
247.121,0.9724
291.114,0.9682
326.081,0.9658
378.763,0.9622
407.773,0.96
444.135,0.9571
491.819,0.9535
554.816,0.9481
641.409,0.9417
701.184,0.9385
774.252,0.9337
863.03,0.9249
985.386,0.9182
1059.63,0.9124
1150.88,0.9043
1251.07,0.897
1380.74,0.8898
1542.47,0.8813
1750.33,0.8662
2025.87,0.8442
2367.28,0.8214
2893.94,0.7799
3050.35,0.7629
