QPS,Recall
6465,0.8658
3913,0.9226
2761,0.9453
2171,0.9541
2079,0.9566
1903,0.9584
1828,0.9604
1720,0.9632
1530,0.9672
1384,0.9689
1314,0.9697
1243,0.971
