nprobe,QPS,Recall@10
500,3769.92,0.97337
1500,3759.22,0.97337
2500,3770.41,0.97337
3500,3741.5,0.97337
4500,3781.96,0.97337
5500,3759.42,0.97337
6500,3762.89,0.97337
7500,3769.72,0.97337
8500,3776.46,0.97337
9500,3772.1,0.97337
10500,3788.19,0.97337
11500,3727.21,0.97337
12500,3735.17,0.97337
13500,3773.68,0.97337
14500,3765.98,0.97337
15500,3748.05,0.97337
16500,3786.11,0.97337
17500,3761.8,0.97337
18500,3771.26,0.97337
19500,3769.69,0.97337
20500,3765.93,0.97337
21500,3775.12,0.97337
22500,3779.3,0.97337
23500,3773.53,0.97337
24500,3679.66,0.97337
25500,3761.47,0.97337
26500,3749.54,0.97337
27500,3777.98,0.97337
28500,3760.32,0.97337
29500,3750.1,0.97337
30000,3764.15,0.97337
