nprobe,QPS,Recall@10
500,40623.9,0.98102
1500,17638,0.98121
2500,17157,0.98121
3500,19419.2,0.98121
4500,19503,0.98121
5500,20696.6,0.98121
6500,17030.8,0.98121
7500,16902.4,0.98121
8500,16542.8,0.98121
9500,16590.1,0.98121
10500,18989.5,0.98121
11500,16663.1,0.98121
12500,19425.7,0.98121
13500,20239.7,0.98121
14500,20075.4,0.98121
15500,20020.9,0.98121
16500,17504.7,0.98121
17500,17966.9,0.98121
18500,18609.3,0.98121
19500,17056.6,0.98121
20500,18671.2,0.98121
21500,21030.5,0.98121
22500,18699.2,0.98121
23500,19254.2,0.98121
24500,17442.3,0.98121
25500,17538.5,0.98121
26500,18750.5,0.98121
27500,18761.2,0.98121
28500,18857.7,0.98121
29500,17433.2,0.98121
30000,17419.9,0.98121
