nprobe,QPS,Recall@10
500,5013.73,0.7707
1500,2163.51,0.95599
2500,1367.54,0.98196
3500,994.067,0.98398
4500,875.827,0.98401
5500,869.933,0.98401
6500,880.233,0.98401
7500,881.387,0.98401
8500,877.828,0.98401
9500,879.528,0.98401
10500,878.263,0.98401
11500,880.065,0.98401
12500,878.01,0.98401
13500,879.461,0.98401
14500,881.338,0.98401
15500,879.762,0.98401
16500,878.92,0.98401
17500,877.767,0.98401
18500,872,0.98401
19500,879.765,0.98401
20500,879.23,0.98401
21500,879.849,0.98401
22500,876.909,0.98401
23500,877.054,0.98401
24500,878.654,0.98401
25500,881.362,0.98401
26500,877.172,0.98401
27500,879.99,0.98401
28500,875.406,0.98401
29500,879.698,0.98401
30000,877.567,0.98401
