nprobe,QPS,Recall@10
500,73545.4,0.7707
1500,23097,0.95599
2500,20613.9,0.98196
3500,14889.2,0.98398
4500,13150,0.98401
5500,13231.9,0.98401
6500,12905,0.98401
7500,13141.7,0.98401
8500,13294.1,0.98401
9500,13232.3,0.98401
10500,13160.6,0.98401
11500,13199,0.98401
12500,13184.7,0.98401
13500,13091.3,0.98401
14500,13205.6,0.98401
15500,13200.8,0.98401
16500,11768,0.98401
17500,13189,0.98401
18500,13249,0.98401
19500,13267.2,0.98401
20500,13282.2,0.98401
21500,13268,0.98401
22500,13170.1,0.98401
23500,12480.8,0.98401
24500,13228.3,0.98401
25500,13187.6,0.98401
26500,13230.8,0.98401
27500,13065.5,0.98401
28500,13232.3,0.98401
29500,13205.6,0.98401
30000,13089.3,0.98401
