QPS,Recall
7142.86,0.9815
13333.3,0.9975
10526.3,0.9985
7142.86,1.0
5555.56,1.0
4761.9,1.0
3703.7,1.0
3333.33,1.0
3076.92,1.0
2666.67,1.0
2409.64,1.0
2173.91,1.0
2020.2,1.0
1904.76,1.0
1785.71,1.0
1639.34,1.0
1428.57,1.0
1418.44,1.0
10000.0,0.9815
15384.6,0.9975
14285.7,0.9975
10526.3,0.9985
8000.0,1.0
6896.55,1.0
6250.0,1.0
5000.0,1.0
5405.41,1.0
5000.0,1.0
4651.16,1.0
4545.45,1.0
4444.44,1.0
4166.67,1.0
4081.63,1.0
4000.0,1.0
3921.57,1.0
3703.7,1.0
3703.7,1.0
3571.43,1.0
3225.81,1.0
2985.07,1.0
2777.78,1.0
2597.4,1.0
2469.14,1.0
2325.58,1.0
2247.19,1.0
2150.54,1.0
2061.86,1.0
1980.2,1.0
1769.91,1.0
1834.86,1.0
1801.8,1.0
1754.39,1.0
1680.67,1.0
1562.5,1.0
1538.46,1.0
1481.48,1.0
1438.85,1.0
1418.44,1.0
1398.6,1.0
1398.6,1.0
1398.6,1.0
1398.6,1.0
1398.6,1.0
