QPS,Recall
9523.81,0.975
22222.2,0.998
16666.7,0.9995
11111.1,1.0
8333.33,1.0
6666.67,1.0
5263.16,1.0
4761.9,1.0
4347.83,1.0
3773.58,1.0
3389.83,1.0
3076.92,1.0
2857.14,1.0
2666.67,1.0
2500.0,1.0
2298.85,1.0
1834.86,1.0
1709.4,1.0
9523.81,0.975
22222.2,0.998
25000.0,0.9985
18181.8,0.9995
11111.1,1.0
10000.0,1.0
9523.81,1.0
8695.65,1.0
8333.33,1.0
7692.31,1.0
7142.86,1.0
6896.55,1.0
6666.67,1.0
6250.0,1.0
6060.61,1.0
5882.35,1.0
5714.29,1.0
5405.41,1.0
5263.16,1.0
5128.21,1.0
4651.16,1.0
4255.32,1.0
4000.0,1.0
3703.7,1.0
3508.77,1.0
3333.33,1.0
3174.6,1.0
3030.3,1.0
2898.55,1.0
2777.78,1.0
2739.73,1.0
2631.58,1.0
2564.1,1.0
2500.0,1.0
2380.95,1.0
2083.33,1.0
2020.2,1.0
1960.78,1.0
1769.91,1.0
1785.71,1.0
1639.34,1.0
1739.13,1.0
1769.91,1.0
1769.91,1.0
1666.67,1.0
