QPS,Recall
13333.3,0.999
40000.0,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
4255.32,0.999
40000.0,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
50000.0,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
50000.0,1.0
66666.7,1.0
66666.7,1.0
