QPS,Recall
11111.1,0.999
50000.0,1.0
50000.0,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
40000.0,1.0
40000.0,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
20000.0,0.999
66666.7,1.0
66666.7,1.0
100000.0,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
66666.7,1.0
