QPS,Recall
151515.0,0.9982
128205.0,0.9998
91743.1,0.9999
75188.0,0.9999
75188.0,0.9999
75188.0,0.9999
75757.6,0.9999
75188.0,0.9999
75188.0,0.9999
75188.0,0.9999
74626.9,0.9999
74626.9,0.9999
74626.9,0.9999
74074.1,0.9999
74074.1,0.9999
74074.1,0.9999
72992.7,0.9999
71428.6,0.9999
158730.0,0.9982
126582.0,0.9998
117647.0,0.9999
90909.1,0.9999
75757.6,0.9999
75188.0,0.9999
75188.0,0.9999
75188.0,0.9999
74626.9,0.9999
75188.0,0.9999
75188.0,0.9999
75188.0,0.9999
75188.0,0.9999
75188.0,0.9999
75188.0,0.9999
75188.0,0.9999
75188.0,0.9999
75188.0,0.9999
75188.0,0.9999
75188.0,0.9999
74626.9,0.9999
74626.9,0.9999
74626.9,0.9999
74626.9,0.9999
74074.1,0.9999
71942.4,0.9999
74074.1,0.9999
74626.9,0.9999
74626.9,0.9999
74074.1,0.9999
74074.1,0.9999
74074.1,0.9999
66225.2,0.9999
70422.5,0.9999
72463.8,0.9999
73529.4,0.9999
73529.4,0.9999
73529.4,0.9999
72992.7,0.9999
72992.7,0.9999
72463.8,0.9999
72463.8,0.9999
71942.4,0.9999
71942.4,0.9999
70922.0,0.9999
