QPS,Recall
13333.3,0.994
13333.3,0.9995
10000.0,1.0
7407.41,1.0
6060.61,1.0
5405.41,1.0
4651.16,1.0
4545.45,1.0
4545.45,1.0
4545.45,1.0
4545.45,1.0
4545.45,1.0
4545.45,1.0
4545.45,1.0
4545.45,1.0
4545.45,1.0
4545.45,1.0
4545.45,1.0
16666.7,0.994
12500.0,0.9995
11764.7,0.9995
10000.0,1.0
8000.0,1.0
7407.41,1.0
6896.55,1.0
6250.0,1.0
6250.0,1.0
5882.35,1.0
5555.56,1.0
5555.56,1.0
5263.16,1.0
5128.21,1.0
4545.45,1.0
4878.05,1.0
4761.9,1.0
4651.16,1.0
4651.16,1.0
4545.45,1.0
4444.44,1.0
4347.83,1.0
4444.44,1.0
4444.44,1.0
4444.44,1.0
4444.44,1.0
4444.44,1.0
4444.44,1.0
4444.44,1.0
4444.44,1.0
4444.44,1.0
4255.32,1.0
4444.44,1.0
4444.44,1.0
4444.44,1.0
4444.44,1.0
4000.0,1.0
4000.0,1.0
4347.83,1.0
4347.83,1.0
4444.44,1.0
4347.83,1.0
4444.44,1.0
4444.44,1.0
4444.44,1.0
