QPS,Recall
50000.0,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
inf,0.339
