QPS,Recall
8333.33,0.9985
15384.6,1.0
14285.7,1.0
11111.1,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
12500.0,0.9985
14285.7,1.0
15384.6,1.0
13333.3,1.0
10526.3,1.0
11111.1,1.0
10000.0,1.0
10000.0,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9090.91,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
9523.81,1.0
