QPS,Recall
14285.7,0.9945
28571.4,0.9995
33333.3,1.0
22222.2,1.0
18181.8,1.0
11764.7,1.0
15384.6,1.0
15384.6,1.0
15384.6,1.0
15384.6,1.0
15384.6,1.0
15384.6,1.0
15384.6,1.0
15384.6,1.0
15384.6,1.0
15384.6,1.0
15384.6,1.0
15384.6,1.0
14285.7,0.9945
28571.4,0.9995
40000.0,1.0
33333.3,1.0
25000.0,1.0
22222.2,1.0
20000.0,1.0
18181.8,1.0
18181.8,1.0
16666.7,1.0
16666.7,1.0
16666.7,1.0
15384.6,1.0
15384.6,1.0
15384.6,1.0
15384.6,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
14285.7,1.0
