QPS,Recall
169492.0,0.9995
147059.0,1.0
102041.0,1.0
89285.7,1.0
88495.6,1.0
89285.7,1.0
89285.7,1.0
89285.7,1.0
80645.2,1.0
89285.7,1.0
86956.5,1.0
89285.7,1.0
89285.7,1.0
88495.6,1.0
88495.6,1.0
88495.6,1.0
86206.9,1.0
84745.8,1.0
149254.0,0.9995
138889.0,1.0
131579.0,1.0
102041.0,1.0
90090.1,1.0
90090.1,1.0
89285.7,1.0
90090.1,1.0
89285.7,1.0
90090.1,1.0
89285.7,1.0
89285.7,1.0
89285.7,1.0
89285.7,1.0
88495.6,1.0
89285.7,1.0
88495.6,1.0
81967.2,1.0
88495.6,1.0
88495.6,1.0
87719.3,1.0
88495.6,1.0
87719.3,1.0
84745.8,1.0
86956.5,1.0
88495.6,1.0
87719.3,1.0
87719.3,1.0
86956.5,1.0
86206.9,1.0
86206.9,1.0
85470.1,1.0
83333.3,1.0
86956.5,1.0
86956.5,1.0
86956.5,1.0
85470.1,1.0
86206.9,1.0
79365.1,1.0
85470.1,1.0
84033.6,1.0
84745.8,1.0
86206.9,1.0
86206.9,1.0
83333.3,1.0
