QPS,Recall
368.701,0.9977
404.801,0.9969
418.698,0.9966
434.01,0.9961
451.887,0.9959
471.724,0.9954
495.444,0.9941
522.11,0.993
412.391,0.9912
283.965,0.9894
345.515,0.9885
676.825,0.987
714.87,0.9861
745.718,0.9845
784.223,0.9841
834.113,0.9824
904.394,0.9795
954.179,0.9781
1010.68,0.9755
1073.36,0.9705
1191.09,0.9667
1252.49,0.9655
1329.32,0.9603
1417.33,0.9559
1539.74,0.9507
1693.39,0.9423
1887.2,0.9292
2166.6,0.9154
2541.19,0.8983
3137.45,0.8622
3651.09,0.8327
